12/06/2007,185.00,,0,
12/07/2007,185.00,,0,
12/08/2007,186.50,,0,
12/09/2007,187.00,,0,
12/10/2007,187.00,,0,
12/11/2007,187.00,,0,
12/12/2007,186.50,,0,
12/13/2007,187.00,,0,
12/14/2007,185.50,,0,
12/15/2007,186.50,,0,
12/16/2007,189.00,,0,
12/17/2007,187.50,,0,
12/18/2007,186.00,,0,
12/19/2007,187.00,,0,
01/01/2008,188.50,,0,
01/02/2008,189.50,,0,
01/03/2008,188.50,,0,
01/04/2008,189.50,,0,
01/05/2008,191.50,,0,
01/06/2008,189.50,,0,
01/07/2008,189.00,,1,
01/08/2008,187.50,,0,
01/09/2008,188.00,,0,
01/10/2008,188.00,,1,Dodgeb.
01/11/2008,188.00,,0,
01/12/2008,189.50,,0,Furniture
01/13/2008,189.00,,0,
01/14/2008,190.50,,0,
01/15/2008,190.50,,0,Sick day
01/16/2008,188.00,,0,
01/18/2008,189.50,,0,
01/19/2008,189.00,,0,
01/20/2008,189.00,,0,
01/21/2008,189.00,,0,
01/22/2008,188.50,,1,
01/23/2008,188.50,,0,
01/24/2008,190.00,,0,Cagematch
01/25/2008,189.00,,0,
01/26/2008,188.00,,0,
01/27/2008,186.50,,0,
01/28/2008,187.50,,0,
01/29/2008,187.50,,0,
01/30/2008,190.00,,0,Teeth out
01/31/2008,185.50,,0,
02/01/2008,184.50,,0,
02/02/2008,185.00,,0,
02/03/2008,185.00,,0,
02/04/2008,185.00,,0,
02/05/2008,184.50,,0,
02/06/2008,184.50,,0,
02/07/2008,184.50,,0,Cagematc
02/08/2008,182.50,,0,
02/09/2008,183.50,,0,
02/10/2008,183.00,,0,
02/11/2008,184.00,,0,
02/12/2008,181.50,,0,
02/13/2008,180.50,,0,Last day
02/14/2008,184.00,,1,
02/15/2008,183.00,,0,
02/16/2008,184.00,,0,
02/17/2008,184.00,,0,
02/18/2008,183.00,,0,
02/19/2008,183.50,,1,
02/20/2008,183.50,,1,
02/21/2008,184.50,,0,
02/22/2008,185.50,,1,
02/23/2008,186.00,,0,
02/24/2008,185.00,,0,
02/25/2008,183.00,,1,
02/26/2008,183.50,,0,
02/27/2008,184.00,,1,
02/28/2008,184.00,,0,
02/29/2008,185.00,,0,
03/01/2008,188.50,,0,
03/03/2008,186.50,,0,
03/04/2008,184.00,,0,
03/05/2008,184.50,,0,
03/06/2008,186.00,,0,
03/07/2008,186.00,,0,
03/08/2008,187.00,,0,
03/09/2008,188.50,,0,
03/10/2008,188.00,,0,
03/11/2008,188.00,,0,
03/12/2008,187.00,,0,
03/13/2008,189.00,,0,
03/14/2008,187.50,,0,
03/15/2008,188.50,,0,
03/16/2008,188.50,,0,
03/17/2008,188.50,,1,
03/18/2008,189.00,,1,
03/19/2008,188.00,,0,
